fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-12-03,HA,HA,HA,63,HA,N208HA,63,12892,LAX,"Los Angeles, CA",12982,LIH,"Lihue, HI",800,754,-6,17,811,1218,6,1210,1224,14,0,,0,N,370,390,367,1,2615,,,,,,,,,
2019-10-18,DL,DL,DL,1248,DL,N343DN,1248,10397,ATL,"Atlanta, GA",10423,AUS,"Austin, TX",1616,1625,9,14,1639,1729,7,1737,1736,-1,0,,0,N,141,131,110,1,813,,,,,,,,,
2018-07-11,AA,AA,AA,2785,AA,N955NN,2785,12892,LAX,"Los Angeles, CA",12889,LAS,"Las Vegas, NV",1900,1858,-2,17,1915,2003,7,2014,2010,-4,0,,0,N,74,72,48,1,236,,,,,,,,,
2019-11-25,AA,AA_CODESHARE,AA,4511,YX,N447YX,4511,11278,DCA,"Washington, DC",13495,MSY,"New Orleans, LA",1330,1327,-3,14,1341,1501,7,1533,1508,-25,0,,0,N,183,161,140,1,969,,,,,,,,,
2019-09-16,WN,WN,WN,2200,WN,N7854B,2200,13232,MDW,"Chicago, IL",13198,MCI,"Kansas City, MO",1130,1127,-3,8,1135,1233,2,1250,1235,-15,0,,0,N,80,68,58,1,405,,,,,,,,,
2018-05-21,UA,UA,UA,709,UA,N895UA,709,11292,DEN,"Denver, CO",13485,MSN,"Madison, WI",2010,2001,-9,15,2016,2253,3,2313,2256,-17,0,,0,N,123,115,97,1,826,,,,,,,,,
2018-06-02,DL,DL_CODESHARE,DL,3365,9E,N933XJ,3365,14321,PWM,"Portland, ME",12953,LGA,"New York, NY",730,725,-5,15,740,835,6,859,841,-18,0,,0,N,89,76,55,1,269,,,,,,,,,
2018-03-02,DL,DL_CODESHARE,DL,5970,YX,N210JQ,5970,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",1130,,,,,,,1440,,,1,A,0,N,130,,,1,733,,,,,,,,,
2018-12-28,UA,UA,UA,380,UA,N68822,380,11618,EWR,"Newark, NJ",13204,MCO,"Orlando, FL",1300,1258,-2,12,1310,1535,10,1548,1545,-3,0,,0,N,168,167,145,1,937,,,,,,,,,
2018-07-22,UA,UA_CODESHARE,UA,5881,OO,N211SY,5881,11292,DEN,"Denver, CO",11267,DAY,"Dayton, OH",1740,1736,-4,25,1801,2218,5,2229,2223,-6,0,,0,N,169,167,137,1,1085,,,,,,,,,
2019-06-17,DL,DL_CODESHARE,DL,5484,9E,N315PQ,5484,11953,GNV,"Gainesville, FL",10397,ATL,"Atlanta, GA",1424,1505,41,15,1520,1607,5,1547,1612,25,0,,0,N,83,67,47,1,300,0,13,0,0,12,,,,
2018-02-01,F9,F9,F9,464,F9,N220FR,464,11292,DEN,"Denver, CO",13487,MSP,"Minneapolis, MN",2022,2014,-8,28,2042,2314,5,2316,2319,3,0,,0,N,114,125,92,1,680,,,,,,,,,
2018-07-20,WN,WN,WN,1588,WN,N472WN,1588,11292,DEN,"Denver, CO",10423,AUS,"Austin, TX",1645,1734,49,18,1752,2029,5,1945,2034,49,0,,0,N,120,120,97,1,775,5,0,0,0,44,,,,
2018-02-25,UA,UA_CODESHARE,UA,5961,OO,N903EV,5961,10599,BHM,"Birmingham, AL",13930,ORD,"Chicago, IL",1800,1753,-7,15,1808,1938,26,2015,2004,-11,0,,0,N,135,131,90,1,584,,,,,,,,,
2019-03-27,WN,WN,WN,929,WN,N7862A,929,13487,MSP,"Minneapolis, MN",13796,OAK,"Oakland, CA",1105,1114,9,7,1121,1313,6,1310,1319,9,0,,0,N,245,245,232,1,1578,,,,,,,,,
2018-03-31,UA,UA_CODESHARE,UA,5554,OO,N924SW,5554,14457,RAP,"Rapid City, SD",11292,DEN,"Denver, CO",1205,1157,-8,9,1206,1255,6,1323,1301,-22,0,,0,N,78,64,49,1,300,,,,,,,,,
2018-09-16,UA,UA_CODESHARE,UA,5325,OO,N908SW,5325,14771,SFO,"San Francisco, CA",14689,SBA,"Santa Barbara, CA",1210,1205,-5,34,1239,1333,6,1327,1339,12,0,,0,N,77,94,54,1,262,,,,,,,,,
2019-03-28,AA,AA_CODESHARE,AA,4656,YX,N106HQ,4656,11057,CLT,"Charlotte, NC",10868,CAE,"Columbia, SC",1128,1122,-6,32,1154,1220,5,1223,1225,2,0,,0,N,55,63,26,1,88,,,,,,,,,
2019-09-22,B6,B6,B6,493,B6,N715JB,493,10721,BOS,"Boston, MA",11292,DEN,"Denver, CO",702,700,-2,21,721,953,9,939,1002,23,0,,0,N,277,302,272,1,1754,0,0,23,0,0,,,,
2019-03-17,AS,AS,AS,1002,AS,N924VA,1002,11278,DCA,"Washington, DC",14771,SFO,"San Francisco, CA",1720,1727,7,17,1744,2021,1,2035,2022,-13,0,,0,N,375,355,337,1,2442,,,,,,,,,
2018-03-22,NK,NK,NK,953,NK,N517NK,953,12892,LAX,"Los Angeles, CA",13796,OAK,"Oakland, CA",1130,1336,126,33,1409,1503,5,1259,1508,129,0,,0,N,89,92,54,1,337,0,0,129,0,0,,,,
2018-11-12,DL,DL_CODESHARE,DL,4841,OO,N440SW,4841,13487,MSP,"Minneapolis, MN",11898,GFK,"Grand Forks, ND",1250,1447,117,15,1502,1550,6,1415,1556,101,0,,0,N,85,69,48,1,284,101,0,0,0,0,,,,
2018-05-11,UA,UA_CODESHARE,UA,4173,EV,N17108,4173,12266,IAH,"Houston, TX",11049,CLL,"College Station/Bryan, TX",2145,2135,-10,20,2155,2215,6,2236,2221,-15,0,,0,N,51,46,20,1,74,,,,,,,,,
2019-11-15,WN,WN,WN,999,WN,N561WN,999,13796,OAK,"Oakland, CA",14679,SAN,"San Diego, CA",640,636,-4,20,656,803,3,810,806,-4,0,,0,N,90,90,67,1,446,,,,,,,,,
2018-06-27,NK,NK,NK,126,NK,N646NK,126,13577,MYR,"Myrtle Beach, SC",10721,BOS,"Boston, MA",2250,2248,-2,7,2255,31,4,48,35,-13,0,,0,N,118,107,96,1,738,,,,,,,,,
2019-08-05,WN,WN,WN,363,WN,N245WN,363,13232,MDW,"Chicago, IL",11259,DAL,"Dallas, TX",525,523,-2,11,534,716,5,735,721,-14,0,,0,N,130,118,102,1,793,,,,,,,,,
2019-08-17,AA,AA,AA,757,AA,N700UW,757,13495,MSY,"New Orleans, LA",14100,PHL,"Philadelphia, PA",537,534,-3,22,556,918,9,933,927,-6,0,,0,N,176,173,142,1,1089,,,,,,,,,
2018-08-08,AA,AA_CODESHARE,AA,4667,YX,N420YX,4667,11278,DCA,"Washington, DC",14492,RDU,"Raleigh/Durham, NC",640,634,-6,15,649,729,6,756,735,-21,0,,0,N,76,61,40,1,227,,,,,,,,,
2019-08-15,B6,B6,B6,1142,B6,N712JB,1142,14027,PBI,"West Palm Beach/Palm Beach, FL",10529,BDL,"Hartford, CT",1124,1116,-8,13,1129,1352,7,1416,1359,-17,0,,0,N,172,163,143,1,1133,,,,,,,,,
2018-12-11,DL,DL,DL,2192,DL,N905DN,2192,15304,TPA,"Tampa, FL",11433,DTW,"Detroit, MI",840,838,-2,12,850,1118,6,1119,1124,5,0,,0,N,159,166,148,1,983,,,,,,,,,
2019-09-02,B6,B6,B6,1246,B6,N358JB,1246,11057,CLT,"Charlotte, NC",10721,BOS,"Boston, MA",1051,1041,-10,18,1059,1240,5,1306,1245,-21,0,,0,N,135,124,101,1,728,,,,,,,,,
2019-05-26,DL,DL_CODESHARE,DL,7391,OO,N906SW,7391,11921,GJT,"Grand Junction, CO",14869,SLC,"Salt Lake City, UT",1522,1520,-2,17,1537,1620,4,1627,1624,-3,0,,0,N,65,64,43,1,216,,,,,,,,,
2018-10-31,WN,WN,WN,1525,WN,N8684F,1525,14635,RSW,"Fort Myers, FL",14122,PIT,"Pittsburgh, PA",920,918,-2,9,927,1131,11,1150,1142,-8,0,,0,N,150,144,124,1,966,,,,,,,,,
2019-11-24,DL,DL_CODESHARE,DL,4439,OO,N271SY,4439,12953,LGA,"New York, NY",13342,MKE,"Milwaukee, WI",1741,1732,-9,19,1751,1851,6,1923,1857,-26,0,,0,N,162,145,120,1,738,,,,,,,,,
2019-11-24,UA,UA,UA,1912,UA,N77530,1912,10693,BNA,"Nashville, TN",14771,SFO,"San Francisco, CA",1759,1800,1,21,1821,2046,10,2102,2056,-6,0,,0,N,303,296,265,1,1969,,,,,,,,,
2018-01-25,DL,DL_CODESHARE,DL,4939,OO,N898SK,4939,10693,BNA,"Nashville, TN",11193,CVG,"Cincinnati, OH",640,821,101,11,832,1014,4,856,1018,82,0,,0,N,76,57,42,1,230,78,0,0,0,4,,,,
2019-11-06,DL,DL_CODESHARE,DL,3848,OO,N907SW,3848,13487,MSP,"Minneapolis, MN",13433,MOT,"Minot, ND",1115,1138,23,12,1150,1322,5,1305,1327,22,0,,0,N,110,109,92,1,449,22,0,0,0,0,,,,
2019-10-24,AA,AA_CODESHARE,AA,3846,MQ,N831AE,3846,13931,ORF,"Norfolk, VA",12478,JFK,"New York, NY",1321,1315,-6,19,1334,1429,10,1455,1439,-16,0,,0,N,94,84,55,1,290,,,,,,,,,
2018-05-08,WN,WN,WN,1714,WN,N7823A,1714,11042,CLE,"Cleveland, OH",10693,BNA,"Nashville, TN",610,608,-2,13,621,628,3,640,631,-9,0,,0,N,90,83,67,1,448,,,,,,,,,
2018-06-28,WN,WN,WN,1036,WN,N8614M,1036,12889,LAS,"Las Vegas, NV",11259,DAL,"Dallas, TX",1820,1819,-1,13,1832,2246,5,2255,2251,-4,0,,0,N,155,152,134,1,1067,,,,,,,,,
2018-03-03,AA,AA,AA,562,AA,N562UW,562,11298,DFW,"Dallas/Fort Worth, TX",14893,SMF,"Sacramento, CA",910,907,-3,20,927,1043,3,1111,1046,-25,0,,0,N,241,219,196,1,1431,,,,,,,,,
2018-05-18,DL,DL_CODESHARE,DL,5326,9E,N8974C,5326,10397,ATL,"Atlanta, GA",10146,ABY,"Albany, GA",2132,2125,-7,15,2140,2209,6,2227,2215,-12,0,,0,N,55,50,29,1,145,,,,,,,,,
2018-11-20,AA,AA,AA,2483,AA,N948NN,2483,15376,TUS,"Tucson, AZ",11298,DFW,"Dallas/Fort Worth, TX",1143,1143,0,16,1159,1434,12,1453,1446,-7,0,,0,N,130,123,95,1,813,,,,,,,,,
2019-11-01,AA,AA_CODESHARE,AA,5723,YV,N952LR,5723,11298,DFW,"Dallas/Fort Worth, TX",12191,HOU,"Houston, TX",1839,1927,48,17,1944,2028,4,1953,2032,39,0,,0,N,74,65,44,1,247,39,0,0,0,0,,,,
2019-08-11,DL,DL,DL,1725,DL,N960DL,1725,14986,SRQ,"Sarasota/Bradenton, FL",10397,ATL,"Atlanta, GA",1238,1231,-7,10,1241,1349,11,1420,1400,-20,0,,0,N,102,89,68,1,444,,,,,,,,,
2018-03-01,UA,UA,UA,561,UA,N61882,561,12953,LGA,"New York, NY",11292,DEN,"Denver, CO",738,734,-4,11,745,950,13,1012,1003,-9,0,,0,N,274,269,245,1,1620,,,,,,,,,
2018-11-25,NK,NK,NK,492,NK,N635NK,492,11697,FLL,"Fort Lauderdale, FL",11066,CMH,"Columbus, OH",2110,2108,-2,12,2120,2323,10,2345,2333,-12,0,,0,N,155,145,123,1,973,,,,,,,,,
2018-04-05,AA,AA,AA,2300,AA,N885NN,2300,13930,ORD,"Chicago, IL",11292,DEN,"Denver, CO",1155,1149,-6,20,1209,1329,11,1335,1340,5,0,,0,N,160,171,140,1,888,,,,,,,,,
2018-10-02,HA,HA,HA,286,HA,N493HA,286,12173,HNL,"Honolulu, HI",13830,OGG,"Kahului, HI",550,542,-8,10,552,613,8,629,621,-8,0,,0,N,39,39,21,1,100,,,,,,,,,
2018-07-16,WN,WN,WN,726,WN,N708SW,726,10821,BWI,"Baltimore, MD",10721,BOS,"Boston, MA",1440,1718,158,66,1824,1921,7,1615,1928,193,0,,0,N,95,130,57,1,369,0,0,187,0,6,,,,
2019-06-27,F9,F9,F9,475,F9,N230FR,475,12451,JAX,"Jacksonville, FL",11292,DEN,"Denver, CO",1224,1319,55,13,1332,1428,13,1407,1441,34,0,,0,N,223,202,176,1,1447,0,0,0,0,34,,,,
2018-07-29,DL,DL_CODESHARE,DL,3589,OO,N812SK,3589,13244,MEM,"Memphis, TN",13487,MSP,"Minneapolis, MN",600,559,-1,17,616,757,9,813,806,-7,0,,0,N,133,127,101,1,700,,,,,,,,,
2018-08-23,AA,AA_CODESHARE,AA,3076,OO,N727SK,3076,11433,DTW,"Detroit, MI",13930,ORD,"Chicago, IL",1638,1628,-10,15,1643,1626,6,1710,1632,-38,0,,0,N,92,64,43,1,235,,,,,,,,,
2019-05-12,AA,AA_CODESHARE,AA,4042,MQ,N606AE,4042,11298,DFW,"Dallas/Fort Worth, TX",13277,MGM,"Montgomery, AL",2055,2051,-4,36,2127,2247,9,2250,2256,6,0,,0,N,115,125,80,1,622,,,,,,,,,
2019-10-11,WN,WN,WN,2220,WN,N293WN,2220,12889,LAS,"Las Vegas, NV",13198,MCI,"Kansas City, MO",2035,2030,-5,12,2042,49,4,110,53,-17,0,,0,N,155,143,127,1,1139,,,,,,,,,
2018-04-11,AA,AA,AA,2322,AA,N946NN,2322,11298,DFW,"Dallas/Fort Worth, TX",14027,PBI,"West Palm Beach/Palm Beach, FL",2025,2022,-3,11,2033,2347,4,7,2351,-16,0,,0,N,162,149,134,1,1102,,,,,,,,,
2019-04-26,WN,WN,WN,710,WN,N262WN,710,11259,DAL,"Dallas, TX",12953,LGA,"New York, NY",855,912,17,11,923,1306,7,1325,1313,-12,0,,0,N,210,181,163,1,1381,,,,,,,,,
2018-01-25,AA,AA,AA,1949,AA,N980UY,1949,12953,LGA,"New York, NY",11057,CLT,"Charlotte, NC",755,747,-8,15,802,930,9,1012,939,-33,0,,0,N,137,112,88,1,544,,,,,,,,,
2018-09-28,UA,UA_CODESHARE,UA,4304,EV,N17984,4304,11140,CRP,"Corpus Christi, TX",12266,IAH,"Houston, TX",930,923,-7,8,931,1010,6,1039,1016,-23,0,,0,N,69,53,39,1,201,,,,,,,,,
2019-09-26,UA,UA_CODESHARE,UA,3737,YX,N652RW,3737,13342,MKE,"Milwaukee, WI",11618,EWR,"Newark, NJ",2100,2055,-5,16,2111,2348,5,24,2353,-31,0,,0,N,144,118,97,1,725,,,,,,,,,
2019-08-04,WN,WN,WN,3323,WN,N206WN,3323,11697,FLL,"Fort Lauderdale, FL",13495,MSY,"New Orleans, LA",1440,1510,30,41,1551,1629,4,1545,1633,48,0,,0,N,125,143,98,1,674,0,30,18,0,0,,,,
2018-07-24,WN,WN,WN,879,WN,N751SW,879,11259,DAL,"Dallas, TX",12896,LBB,"Lubbock, TX",610,608,-2,14,622,707,4,715,711,-4,0,,0,N,65,63,45,1,293,,,,,,,,,
2018-05-25,AA,AA_CODESHARE,AA,5159,OH,N720PS,5159,10990,CHO,"Charlottesville, VA",11057,CLT,"Charlotte, NC",1435,1438,3,33,1511,1556,7,1546,1603,17,0,,0,N,71,85,45,1,245,0,0,14,0,3,,,,
2018-06-24,AA,AA,AA,411,AA,N581UW,411,14107,PHX,"Phoenix, AZ",13204,MCO,"Orlando, FL",2205,2157,-8,12,2209,451,22,516,513,-3,0,,0,N,251,256,222,1,1849,,,,,,,,,
2018-04-30,AA,AA,AA,1768,AA,N963UW,1768,14100,PHL,"Philadelphia, PA",10693,BNA,"Nashville, TN",2020,2017,-3,22,2039,2112,5,2135,2117,-18,0,,0,N,135,120,93,1,675,,,,,,,,,
2019-03-19,DL,DL,DL,1416,DL,N901DN,1416,13495,MSY,"New Orleans, LA",10397,ATL,"Atlanta, GA",1214,1212,-2,13,1225,1424,6,1443,1430,-13,0,,0,N,89,78,59,1,425,,,,,,,,,
2019-12-10,AA,AA,AA,1996,AA,N818AW,1996,11298,DFW,"Dallas/Fort Worth, TX",13244,MEM,"Memphis, TN",1220,1215,-5,11,1226,1325,5,1346,1330,-16,0,,0,N,86,75,59,1,431,,,,,,,,,
2018-10-13,DL,DL,DL,668,DL,N949AT,668,14831,SJC,"San Jose, CA",14869,SLC,"Salt Lake City, UT",1640,1709,29,12,1721,1946,5,1929,1951,22,0,,0,N,109,102,85,1,584,0,0,0,0,22,,,,
2018-09-16,WN,WN,WN,3787,WN,N295WN,3787,13232,MDW,"Chicago, IL",13796,OAK,"Oakland, CA",1850,1858,8,14,1912,2119,4,2120,2123,3,0,,0,N,270,265,247,1,1844,,,,,,,,,
2019-11-04,B6,B6,B6,624,B6,N980JT,624,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1434,1444,10,30,1514,2253,6,2253,2259,6,0,,0,N,319,315,279,1,2475,,,,,,,,,
2018-01-09,WN,WN,WN,1505,WN,N704SW,1505,12953,LGA,"New York, NY",11259,DAL,"Dallas, TX",600,616,16,39,655,922,3,900,925,25,0,,0,N,240,249,207,1,1381,16,0,9,0,0,,,,
2018-12-10,AA,AA_CODESHARE,AA,4039,MQ,N842AE,4039,11867,GCK,"Garden City, KS",11298,DFW,"Dallas/Fort Worth, TX",1415,1443,28,9,1452,1550,8,1539,1558,19,0,,0,N,84,75,58,1,404,0,0,0,0,19,,,,
2019-05-23,DL,DL,DL,1699,DL,N935AT,1699,13577,MYR,"Myrtle Beach, SC",10397,ATL,"Atlanta, GA",1432,1425,-7,8,1433,1526,11,1557,1537,-20,0,,0,N,85,72,53,1,317,,,,,,,,,
2019-01-05,UA,UA_CODESHARE,UA,5781,OO,N128SY,5781,14893,SMF,"Sacramento, CA",11292,DEN,"Denver, CO",530,529,-1,13,542,832,5,855,837,-18,0,,0,N,145,128,110,1,909,,,,,,,,,
2018-05-01,AA,AA,AA,1169,AA,N993AN,1169,12953,LGA,"New York, NY",11298,DFW,"Dallas/Fort Worth, TX",1559,1554,-5,44,1638,1840,12,1916,1852,-24,0,,0,N,257,238,182,1,1389,,,,,,,,,
2018-03-03,DL,DL_CODESHARE,DL,5705,CP,N635CZ,5705,14107,PHX,"Phoenix, AZ",14869,SLC,"Salt Lake City, UT",829,820,-9,20,840,956,9,1011,1005,-6,0,,0,N,102,105,76,1,507,,,,,,,,,
2019-10-29,NK,NK,NK,349,NK,N910NK,349,14100,PHL,"Philadelphia, PA",13204,MCO,"Orlando, FL",1320,1311,-9,19,1330,1531,20,1558,1551,-7,0,,0,N,158,160,121,1,861,,,,,,,,,
2019-12-17,UA,UA_CODESHARE,UA,5133,OO,N962SW,5133,14120,PIR,"Pierre, SD",11292,DEN,"Denver, CO",1219,1224,5,11,1235,1229,7,1252,1236,-16,0,,0,N,93,72,54,1,385,,,,,,,,,
2019-08-06,WN,WN,WN,149,WN,N715SW,149,13232,MDW,"Chicago, IL",15016,STL,"St. Louis, MO",2230,2233,3,6,2239,2321,3,2335,2324,-11,0,,0,N,65,51,42,1,251,,,,,,,,,
2019-05-01,F9,F9,F9,1183,F9,N712FR,1183,14307,PVD,"Providence, RI",13204,MCO,"Orlando, FL",1336,1331,-5,10,1341,1613,21,1634,1634,0,0,,0,N,178,183,152,1,1072,,,,,,,,,
2019-06-25,DL,DL,DL,1693,DL,N986DL,1693,12191,HOU,"Houston, TX",10397,ATL,"Atlanta, GA",602,603,1,114,757,1033,4,905,1037,92,0,,0,N,123,214,96,1,696,0,0,92,0,0,,,,
2018-04-03,DL,DL,DL,1978,DL,N395DN,1978,10397,ATL,"Atlanta, GA",14524,RIC,"Richmond, VA",2257,2307,10,19,2326,29,7,35,36,1,0,,0,N,98,89,63,1,481,,,,,,,,,
2019-05-16,DL,DL_CODESHARE,DL,3445,9E,N166PQ,3445,12953,LGA,"New York, NY",12451,JAX,"Jacksonville, FL",810,802,-8,25,827,1018,3,1051,1021,-30,0,,0,N,161,139,111,1,833,,,,,,,,,
2018-12-14,WN,WN,WN,704,WN,N448WN,704,10713,BOI,"Boise, ID",14107,PHX,"Phoenix, AZ",1515,1521,6,11,1532,1714,4,1710,1718,8,0,,0,N,115,117,102,1,735,,,,,,,,,
2018-10-05,AS,AS,AS,1211,AS,N625VA,1211,13930,ORD,"Chicago, IL",14771,SFO,"San Francisco, CA",1725,1718,-7,25,1743,2017,3,2016,2020,4,0,,0,N,291,302,274,1,1846,,,,,,,,,
2019-01-10,UA,UA_CODESHARE,UA,3907,ZW,N426AW,3907,12264,IAD,"Washington, DC",15096,SYR,"Syracuse, NY",1745,1740,-5,26,1806,1903,5,1910,1908,-2,0,,0,N,85,88,57,1,296,,,,,,,,,
2018-07-28,DL,DL,DL,2123,DL,N892DN,2123,14831,SJC,"San Jose, CA",10397,ATL,"Atlanta, GA",634,630,-4,19,649,1348,5,1420,1353,-27,0,,0,N,286,263,239,1,2116,,,,,,,,,
2019-08-10,DL,DL_CODESHARE,DL,5750,CP,N636CZ,5750,13198,MCI,"Kansas City, MO",14747,SEA,"Seattle, WA",640,635,-5,11,646,804,10,850,814,-36,0,,0,N,250,219,198,1,1489,,,,,,,,,
2018-06-09,AA,AA_CODESHARE,AA,5083,OH,N249PS,5083,14092,PGV,"Greenville, NC",11057,CLT,"Charlotte, NC",1423,1513,50,19,1532,1614,6,1540,1620,40,0,,0,N,77,67,42,1,203,40,0,0,0,0,,,,
2018-07-20,WN,WN,WN,508,WN,N8315C,508,11259,DAL,"Dallas, TX",10397,ATL,"Atlanta, GA",610,610,0,23,633,910,16,920,926,6,0,,0,N,130,136,97,1,721,,,,,,,,,
2019-05-08,AA,AA,AA,1598,AA,N127AA,1598,12892,LAX,"Los Angeles, CA",13930,ORD,"Chicago, IL",735,731,-4,17,748,1319,19,1350,1338,-12,0,,0,N,255,247,211,1,1744,,,,,,,,,
2019-05-28,WN,WN,WN,1377,WN,N550WN,1377,12953,LGA,"New York, NY",13342,MKE,"Milwaukee, WI",1925,1951,26,,,,,2050,,,1,B,0,N,145,,,1,738,,,,,,1951.0,151,151,
2018-08-14,AA,AA,AA,1754,AA,N732US,1754,11057,CLT,"Charlotte, NC",12451,JAX,"Jacksonville, FL",1150,1157,7,18,1215,1307,5,1316,1312,-4,0,,0,N,86,75,52,1,328,,,,,,,,,
2019-10-26,F9,F9,F9,1743,F9,N343FR,1743,11193,CVG,"Cincinnati, OH",14635,RSW,"Fort Myers, FL",730,723,-7,31,754,1007,8,954,1015,21,0,,0,N,144,172,133,1,879,0,0,21,0,0,,,,
2018-05-19,NK,NK,NK,927,NK,N643NK,927,13930,ORD,"Chicago, IL",13204,MCO,"Orlando, FL",1017,1011,-6,26,1037,1354,7,1357,1401,4,0,,0,N,160,170,137,1,1005,,,,,,,,,
2018-09-28,DL,DL_CODESHARE,DL,5257,9E,N909XJ,5257,14122,PIT,"Pittsburgh, PA",12478,JFK,"New York, NY",600,556,-4,17,613,716,13,741,729,-12,0,,0,N,101,93,63,1,340,,,,,,,,,
2019-11-14,DL,DL,DL,1973,DL,N906AT,1973,10397,ATL,"Atlanta, GA",12191,HOU,"Houston, TX",1130,1121,-9,17,1138,1229,4,1244,1233,-11,0,,0,N,134,132,111,1,696,,,,,,,,,
2018-08-14,DL,DL_CODESHARE,DL,4550,OO,N269SY,4550,10721,BOS,"Boston, MA",10693,BNA,"Nashville, TN",1820,2039,139,16,2055,2206,9,2011,2215,124,0,,0,N,171,156,131,1,942,122,0,0,0,2,,,,
2018-11-05,NK,NK,NK,757,NK,N603NK,757,11618,EWR,"Newark, NJ",12889,LAS,"Las Vegas, NV",628,641,13,12,653,854,5,904,859,-5,0,,0,N,336,318,301,1,2227,,,,,,,,,
2018-09-27,AA,AA_CODESHARE,AA,5152,OH,N511AE,5152,11057,CLT,"Charlotte, NC",12197,HPN,"White Plains, NY",2038,2144,66,37,2221,2354,4,2236,2358,82,0,,0,N,118,134,93,1,564,0,62,16,0,4,,,,
2018-08-04,DL,DL_CODESHARE,DL,5434,9E,N913XJ,5434,11193,CVG,"Cincinnati, OH",11433,DTW,"Detroit, MI",600,723,83,21,744,826,9,712,835,83,0,,0,N,72,72,42,1,229,83,0,0,0,0,,,,
2019-09-27,WN,WN,WN,1291,WN,N8649A,1291,10800,BUR,"Burbank, CA",14831,SJC,"San Jose, CA",1800,1803,3,9,1812,1900,3,1910,1903,-7,0,,0,N,70,60,48,1,296,,,,,,,,,
2019-03-21,UA,UA,UA,282,UA,N75428,282,11618,EWR,"Newark, NJ",11292,DEN,"Denver, CO",838,834,-4,59,933,1058,5,1109,1103,-6,0,,0,N,271,269,205,1,1605,,,,,,,,,
2018-11-13,DL,DL,DL,2248,DL,N358NB,2248,11433,DTW,"Detroit, MI",12953,LGA,"New York, NY",1553,1551,-2,20,1611,1725,6,1744,1731,-13,0,,0,N,111,100,74,1,502,,,,,,,,,
2018-08-27,DL,DL_CODESHARE,DL,5248,9E,N920XJ,5248,12478,JFK,"New York, NY",10693,BNA,"Nashville, TN",830,825,-5,20,845,927,11,1001,938,-23,0,,0,N,151,133,102,1,765,,,,,,,,,
2018-04-30,WN,WN,WN,1955,WN,N8630B,1955,11292,DEN,"Denver, CO",13204,MCO,"Orlando, FL",1035,1034,-1,7,1041,1548,5,1610,1553,-17,0,,0,N,215,199,187,1,1546,,,,,,,,,
2018-03-21,DL,DL,DL,1521,DL,N919DE,1521,10397,ATL,"Atlanta, GA",11267,DAY,"Dayton, OH",820,833,13,25,858,1003,4,950,1007,17,0,,0,N,90,94,65,1,432,0,0,4,0,13,,,,
2019-08-15,AS,AS,AS,156,AS,N477AS,156,11630,FAI,"Fairbanks, AK",14747,SEA,"Seattle, WA",125,140,15,9,149,546,9,600,555,-5,0,,0,N,215,195,177,1,1533,,,,,,,,,
2018-07-06,WN,WN,WN,2027,WN,N244WN,2027,12339,IND,"Indianapolis, IN",10821,BWI,"Baltimore, MD",1205,1201,-4,12,1213,1328,4,1345,1332,-13,0,,0,N,100,91,75,1,516,,,,,,,,,
2019-05-27,WN,WN,WN,2119,WN,N8625A,2119,12889,LAS,"Las Vegas, NV",13232,MDW,"Chicago, IL",1425,1436,11,16,1452,1948,6,2000,1954,-6,0,,0,N,215,198,176,1,1521,,,,,,,,,
2019-05-28,AA,AA_CODESHARE,AA,5401,OH,N218PS,5401,12197,HPN,"White Plains, NY",11278,DCA,"Washington, DC",1720,1728,8,37,1805,1909,5,1840,1914,34,0,,0,N,80,106,64,1,234,0,0,34,0,0,,,,
2019-07-10,DL,DL,DL,1781,DL,N6702,1781,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",1432,1519,47,22,1541,1703,5,1630,1708,38,0,,0,N,238,229,202,1,1590,20,0,0,0,18,,,,
2019-04-10,AA,AA,AA,1428,AA,N154AA,1428,11298,DFW,"Dallas/Fort Worth, TX",14771,SFO,"San Francisco, CA",2225,2226,1,16,2242,1,4,18,5,-13,0,,0,N,233,219,199,1,1464,,,,,,,,,
2018-05-02,AA,AA_CODESHARE,AA,4432,YX,N419YX,4432,12953,LGA,"New York, NY",13487,MSP,"Minneapolis, MN",1430,1425,-5,16,1441,1611,5,1644,1616,-28,0,,0,N,194,171,150,1,1020,,,,,,,,,
2018-02-22,AS,AS,AS,480,AS,N431AS,480,14057,PDX,"Portland, OR",12478,JFK,"New York, NY",2135,2128,-7,11,2139,520,9,540,529,-11,0,,0,N,305,301,281,1,2454,,,,,,,,,
